Object,Neighbor,Distance
9403,9191,70.02867
9404,9317,47.26174
9404,9366,21.822926
9404,9362,39.197586
9404,9261,49.074593
9404,9424,44.80785
9404,9319,52.02309
9404,9325,58.467525
9404,9588,64.3943
9404,9521,63.602123
9404,9209,64.95369
9405,9413,16.672508
9405,9449,22.322998
9405,9537,53.58986
9405,9244,56.956528
9405,9341,58.59033
9405,9585,66.01408
9405,9215,60.5868
9406,9253,52.09239
9406,9434,20.727747
9406,9315,42.452095
9406,9334,23.496216
9406,9340,30.321123
9406,9242,55.90705
9406,9556,64.05693
9406,9224,64.197586
9407,9475,24.835783
9407,9571,63.892666
9407,9205,66.78852
9407,9288,56.60092
9407,9507,49.88168
9407,9388,31.88795
9407,9477,30.49132
9407,9457,67.01792
9407,9448,67.18032
9407,9612,67.79665
9408,9529,43.748085
9408,9435,23.938475
9408,9364,31.769215
9408,9308,46.438206
9408,9326,28.688442
9408,9386,52.839592
9408,9273,56.053406
9408,9436,53.538666
9408,9239,56.518326
9408,9222,62.360054
9409,9357,35.15449
9409,9542,53.94926
9409,9604,63.50172
9409,9393,57.878567
9409,9486,45.16293
9409,9446,34.672916
9409,9247,64.24185
9409,9636,70.294685
9409,9534,64.6151
9409,9203,70.78211
9410,9421,51.764687
9410,9375,54.01523
9410,9438,12.341472
9410,9324,32.160595
9410,9245,53.39473
9410,9508,45.903095
9410,9452,46.935028
9410,9374,64.54705
9411,9236,57.814644
9411,9267,52.1433
9411,9401,48.92153
9411,9289,42.99958
9411,9286,60.273605
9411,9553,63.971592
9411,9559,71.35825
9411,9531,66.77205
9412,9480,29.198545
9412,9318,48.93175
9412,9359,25.949444
9412,9504,58.35303
9412,9354,27.85244
9412,9509,33.7213
9412,9432,22.680967
9412,9591,64.06542
9412,9219,67.39439
9413,9405,16.672508
9413,9449,35.565235
9413,9341,46.423714
9413,9244,56.283943
9413,9215,68.733795
9413,9585,58.449913
9413,9537,62.65929
9413,9254,70.72532
9413,9573,74.24568
9414,9473,20.28073
9414,9605,60.69145
9414,9518,50.130943
9414,9483,55.476757
9414,9598,63.07193
9414,9493,64.397575
9414,9419,69.01057
9414,9335,70.218605
9415,9454,41.09385
9415,9323,32.28848
9415,9502,34.255676
9415,9482,26.703009
9415,9576,54.95643
9415,9257,51.025608
9415,9548,53.023552
9415,9368,50.74405
9415,9429,60.18854
9415,9229,64.15681
9416,9283,54.129856
9416,9560,52.884964
9416,9353,25.156174
9416,9346,52.82242
9416,9320,64.68766
9416,9369,69.028175
9417,9492,27.961187
9417,9519,35.782707
9417,9533,41.858196
9417,9312,36.140343
9417,9468,36.982864
9417,9301,42.005684
9417,9294,42.46406
9417,9441,44.62621
9417,9272,48.137074
9417,9574,61.899643
9418,9549,67.85393
9418,9513,66.88034
9418,9428,54.143444
9418,9395,45.743587
9418,9510,48.527805
9418,9240,59.22809
9418,9582,49.99453
9418,9316,70.04248
9418,9630,70.38562
9419,9483,28.49727
9419,9342,39.598267
9419,9501,26.9734
9419,9228,67.56579
9419,9414,69.01057
9420,9384,40.92384
9420,9399,16.66062
9420,9290,61.745056
9420,9545,49.011265
9420,9625,66.885475
9420,9310,37.932285
9421,9331,39.67368
9421,9467,40.673676
9421,9508,33.349403
9421,9410,51.764687
9421,9583,58.650723
9421,9324,49.89621
9421,9375,15.697163
9421,9606,58.786243
9421,9438,62.246483
9421,9538,65.2632
9422,9360,29.245516
9422,9469,42.321327
9422,9391,45.93041
9422,9314,39.48197
9422,9368,60.894905
9422,9358,33.895134
9422,9530,43.752014
9422,9543,58.913586
9422,9617,61.579914
9422,9332,62.83279
9423,9484,26.613272
9423,9527,37.823128
9423,9365,41.268456
9423,9558,47.151894
9423,9567,54.277805
9423,9291,52.506123
9423,9532,41.49495
9423,9252,54.856106
9423,9531,65.46518
9423,9637,69.35669
9424,9404,44.80785
9424,9390,57.404194
9424,9540,53.129936
9424,9319,34.13345
9424,9425,26.976288
9424,9344,52.82604
9424,9588,58.411533
9424,9599,59.82991
9424,9232,64.37453
9424,9366,64.86286
9425,9344,33.611256
9425,9390,31.97806
9425,9424,26.976288
9425,9540,40.703266
9425,9319,43.764446
9425,9295,52.842167
9425,9599,56.299744
9425,9615,61.526062
9425,9404,71.61718
9425,9232,72.824936
9426,9250,59.533524
9426,9546,62.656197
9426,9367,51.058083
9426,9328,53.817066
9426,9377,14.619875
9426,9278,61.762493
9426,9398,30.31636
9426,9616,65.67669
9426,9642,74.935814
9427,9378,59.37892
9427,9535,53.3867
9427,9596,61.045513
9427,9455,35.188053
9427,9311,41.29694
9427,9396,18.805693
9427,9266,62.052845
9427,9620,71.61158
9428,9395,16.117887
9428,9487,28.813581
9428,9316,36.748035
9428,9513,30.54717
9428,9370,39.811825
9428,9418,54.143444
9428,9448,61.17602
9428,9633,68.116394
9428,9282,69.30639
9428,9515,71.50782
9429,9524,35.635544
9429,9454,23.12995
9429,9300,41.92247
9429,9548,53.74211
9429,9323,56.47219
9429,9270,53.85071
9429,9482,53.826977
9429,9374,57.706387
9429,9415,60.18854
9429,9613,64.72319
9430,9347,63.43295
9430,9260,71.51971
9430,9271,52.510918
9430,9451,41.18635
9430,9237,68.14258
9430,9470,25.538494
9431,9439,48.76361
9431,9525,55.04372
9431,9350,50.4514
9432,9509,25.598707
9432,9412,22.680967
9432,9504,36.347366
9432,9480,44.748425
9432,9318,42.216927
9432,9354,40.272717
9432,9359,47.603355
9432,9591,68.15307
9433,9382,59.07774
9433,9262,52.696003
9433,9563,48.255463
9433,9476,20.037853
9433,9280,55.232372
9433,9378,36.1593
9433,9303,40.51688
9433,9516,61.439857
9433,9528,42.738613
9433,9258,61.771336
9434,9556,48.068867
9434,9406,20.727747
9434,9315,37.21575
9434,9340,49.27184
9434,9334,34.676468
9434,9242,58.01625
9434,9632,68.85804
9434,9253,66.19209
9434,9577,63.42568
9434,9648,74.51752
9435,9363,45.155846
9435,9308,41.282757
9435,9436,29.855398
9435,9408,23.938475
9435,9326,39.709408
9435,9529,50.399067
9435,9627,64.91564
9435,9364,55.644527
9435,9292,64.916725
9435,9222,73.12555
9436,9435,29.855398
9436,9363,27.15236
9436,9292,51.670174
9436,9308,47.58174
9436,9408,53.538666
9436,9326,61.322468
9436,9255,64.861465
9436,9549,70.53357
9436,9627,71.900696
9436,9529,73.53347
9437,9472,23.65651
9437,9293,71.79408
9437,9517,61.26257
9437,9463,63.562798
9437,9557,39.036316
9437,9383,38.329643
9437,9276,55.520195
9438,9374,56.794292
9438,9508,50.58761
9438,9324,43.02838
9438,9245,61.12297
9438,9452,35.46949
9438,9410,12.341472
9438,9421,62.246483
9438,9536,63.688786
9438,9375,65.84054
9438,9646,73.73131
9439,9350,30.585041
9439,9479,45.352497
9439,9525,32.776466
9439,9431,48.76361
9439,9586,54.868965
9439,9490,56.460968
9439,9234,67.79781
9439,9461,68.50402
9440,9520,60.344765
9440,9462,57.844757
9440,9333,35.38151
9440,9355,41.383663
9440,9635,63.82859
9440,9397,65.91462
9440,9227,74.51114
9440,9337,69.28744
9441,9417,44.62621
9441,9492,36.130505
9441,9519,50.56647
9441,9301,54.357838
9441,9533,42.307217
9441,9461,39.858894
9441,9572,44.59259
9441,9468,15.003368
9441,9490,57.51415
9441,9608,58.16226
9442,9499,63.24055
9442,9387,26.386396
9442,9285,56.77585
9442,9523,43.050903
9442,9296,59.399364
9442,9348,34.383884
9442,9623,63.8877
9442,9595,71.15294
9442,9269,64.06439
9443,9504,52.942856
9443,9367,38.113983
9443,9546,51.307034
9443,9398,49.732433
9443,9278,59.85978
9443,9318,69.884926
9444,9329,51.385532
9444,9512,40.30411
9444,9584,47.64547
9444,9459,39.12227
9444,9447,18.783913
9444,9618,67.38367
9444,9275,71.76241
9444,9566,71.164986
9444,9263,74.75378
9444,9220,74.91587
9445,9402,30.929987
9445,9403,19.567068
9445,9505,27.834139
9445,9570,38.103268
9445,9521,59.339516
9445,9550,58.604965
9445,9325,61.88877
9445,9600,63.258293
9445,9362,66.09007
9445,9317,70.05428
9446,9392,51.537376
9446,9604,49.65372
9446,9522,46.23128
9446,9393,30.398115
9446,9409,34.672916
9446,9534,35.38111
9446,9357,32.76934
9446,9486,14.769667
9446,9302,56.079823
9446,9247,63.51252
9447,9444,18.783913
9447,9459,20.895922
9447,9618,59.585953
9447,9512,56.9372
9447,9329,40.032227
9447,9584,56.457653
9447,9566,57.355232
9447,9275,61.11541
9447,9457,61.273685
9448,9515,26.170666
9448,9370,35.9378
9448,9388,39.40232
9448,9477,50.670006
9448,9487,44.0227
9448,9282,50.7285
9448,9571,57.20819
9448,9288,59.360847
9448,9428,61.17602
9448,9513,61.24202
9449,9587,59.665707
9449,9537,32.590584
9449,9413,35.565235
9449,9405,22.322998
9449,9585,63.84975
9449,9215,73.29199
9450,9551,47.16774
9450,9274,53.93067
9450,9496,59.33509
9450,9640,61.276096
9450,9629,57.434326
9450,9352,40.30176
9450,9603,60.17045
9450,9376,45.262547
9450,9371,63.837727
9450,9246,63.969906
9451,9372,37.863518
9451,9277,50.592274
9451,9271,63.03655
9451,9470,64.710976
9451,9430,41.18635
9452,9607,53.48353
9452,9374,31.88763
9452,9646,67.72793
9452,9410,46.935028
9452,9639,60.99385
9452,9438,35.46949
9452,9536,35.001522
9452,9324,71.427055
9452,9668,71.93359
9452,9429,72.21905
9453,9526,41.1447
9453,9330,52.158104
9453,9554,51.279568
9453,9463,53.05788
9453,9602,48.870125
9453,9466,11.9802885
9453,9379,39.751446
9453,9506,28.174915
9454,9323,48.958244
9454,9415,41.09385
9454,9429,23.12995
9454,9482,30.705877
9454,9300,53.789764
9454,9524,32.417873
9454,9548,34.92513
9454,9613,51.28409
9454,9576,53.832603
9454,9502,57.151062
9455,9311,65.18137
9455,9427,35.188053
9455,9396,52.374474
9455,9596,43.274616
9455,9535,27.722769
9456,9385,45.096
9456,9389,27.299507
9456,9561,36.152138
9456,9356,44.232956
9456,9500,25.46265
9456,9578,68.65761
9456,9488,50.199593
9456,9298,51.914936
9456,9538,69.09217
9457,9507,31.40318
9457,9459,41.001747
9457,9566,41.584095
9457,9597,46.322773
9457,9475,53.824856
9457,9447,61.273685
9457,9650,65.82645
9457,9618,65.51254
9457,9329,61.14127
9457,9407,67.01792
9458,9373,32.708794
9458,9511,56.759785
9458,9465,68.525635
9458,9481,42.04383
9458,9614,54.39608
9458,9347,69.09541
9459,9329,42.556686
9459,9566,40.483086
9459,9275,61.67261
9459,9597,57.68951
9459,9444,39.12227
9459,9618,50.3039
9459,9447,20.895922
9459,9457,41.001747
9459,9584,65.83889
9459,9656,66.60479
9460,9299,60.875034
9460,9498,12.657721
9460,9339,40.20552
9460,9559,62.585495
9460,9621,67.03037
9460,9401,62.653908
9460,9243,72.04507
9461,9490,19.635363
9461,9468,50.65878
9461,9479,26.67553
9461,9572,53.042324
9461,9609,50.77393
9461,9441,39.858894
9461,9586,58.268085
9461,9492,71.619934
9461,9439,68.50402
9461,9533,71.92777
9462,9333,71.78273
9462,9397,22.782055
9462,9440,57.844757
9462,9355,46.43795
9462,9611,49.5273
9462,9337,41.61185
9462,9520,21.022285
9462,9601,58.687084
9463,9379,41.02591
9463,9453,53.05788
9463,9437,63.562798
9463,9466,63.28034
9463,9526,29.252905
9463,9554,33.827675
9463,9667,67.48734
9463,9249,70.39448
9463,9557,68.0789
9464,9494,21.01204
9464,9346,57.40876
9464,9628,56.516144
9464,9380,27.519045
9464,9304,51.05834
9464,9251,72.605156
9464,9321,65.69048
9464,9503,26.181507
9465,9485,56.678005
9465,9569,45.883545
9465,9652,62.231556
9465,9307,49.52578
9465,9580,61.48625
9465,9511,21.707056
9465,9481,27.81637
9465,9497,34.12985
9465,9458,68.525635
9465,9345,70.96831
9466,9506,16.43145
9466,9602,41.600204
9466,9526,46.984905
9466,9379,51.40314
9466,9330,51.177357
9466,9554,56.069042
9466,9463,63.28034
9466,9453,11.9802885
9466,9351,70.08991
9467,9538,28.838112
9467,9583,40.128437
9467,9331,48.237175
9467,9508,56.014957
9467,9421,40.673676
9467,9375,48.69865
9467,9606,57.268764
9467,9647,60.036407
9467,9356,62.60257
9468,9519,35.72429
9468,9492,21.672895
9468,9441,15.003368
9468,9533,27.468414
9468,9417,36.982864
9468,9572,37.13063
9468,9461,50.65878
9468,9608,46.4124
9468,9301,58.771423
9468,9294,63.716934
9469,9543,26.809418
9469,9391,27.33586
9469,9422,42.321327
9469,9547,42.513203
9469,9332,46.064808
9469,9394,51.16946
9469,9360,42.677753
9469,9314,58.65561
9469,9495,63.2682
9469,9663,64.09232
9470,9271,70.45751
9470,9451,64.710976
9470,9347,61.408424
9470,9430,25.538494
9471,9541,43.421204
9471,9474,40.384052
9471,9384,70.84337
9471,9565,39.797222
9471,9382,73.929634
9471,9281,64.80568
9472,9293,65.914246
9472,9622,58.121323
9472,9383,31.185345
9472,9386,68.96533
9472,9557,39.1077
9472,9276,62.02042
9472,9437,23.65651
9472,9517,37.71698
9473,9414,20.28073
9473,9598,42.870663
9473,9605,42.369686
9473,9518,32.4804
9473,9493,52.28761
9473,9483,57.680424
9473,9653,60.725117
9473,9575,70.50941
9473,9335,73.671555
9474,9382,43.02496
9474,9516,37.212345
9474,9471,40.384052
9474,9541,25.143137
9474,9592,49.11695
9474,9565,66.636986
9474,9528,66.84973
9475,9477,29.01804
9475,9507,28.440132
9475,9407,24.835783
9475,9612,46.065033
9475,9388,51.39713
9475,9657,64.99199
9475,9597,71.77544
9475,9457,53.824856
9475,9571,54.086452
9475,9690,72.82299
9476,9592,58.319717
9476,9563,29.317541
9476,9528,23.389322
9476,9516,47.38847
9476,9433,20.037853
9476,9644,53.60627
9476,9303,59.906998
9476,9378,52.16269
9476,9382,61.280308
9476,9280,69.989525
9477,9475,29.01804
9477,9407,30.49132
9477,9571,33.747314
9477,9388,34.55949
9477,9515,46.08643
9477,9612,48.050224
9477,9448,50.670006
9477,9681,66.098785
9477,9507,55.8427
9477,9288,69.63288
9478,9338,50.588436
9478,9336,41.949654
9478,9634,57.927
9478,9539,26.305653
9478,9552,42.203033
9478,9496,62.014797
9478,9670,64.55105
9478,9664,68.48091
9479,9439,45.352497
9479,9490,11.124289
9479,9586,36.51159
9479,9461,26.67553
9479,9609,47.7872
9479,9525,50.6582
9479,9441,66.297005
9479,9350,67.24663
9479,9572,68.68643
9480,9659,65.92889
9480,9359,37.326393
9480,9354,52.91953
9480,9432,44.748425
9480,9509,35.97067
9480,9412,29.198545
9480,9591,40.72372
9480,9504,72.74567
9481,9652,66.372955
9481,9511,16.119848
9481,9465,27.81637
9481,9458,42.04383
9481,9307,61.586525
9481,9497,60.033875
9481,9569,64.24104
9481,9373,67.00215
9482,9502,26.617277
9482,9548,26.737507
9482,9415,26.703009
9482,9576,30.697197
9482,9323,53.750774
9482,9524,49.84264
9482,9454,30.705877
9482,9429,53.826977
9482,9613,48.149868
9482,9368,71.45787
9483,9419,28.49727
9483,9342,67.99584
9483,9414,55.476757
9483,9473,57.680424
9483,9605,62.538086
9483,9501,22.38446
9484,9558,38.287895
9484,9527,15.245841
9484,9423,26.613272
9484,9532,37.303986
9484,9531,40.83023
9484,9637,50.705235
9484,9553,51.142803
9484,9567,48.482483
9484,9365,65.72721
9484,9645,72.25546
9485,9465,56.678005
9485,9562,53.05632
9485,9497,23.701025
9485,9345,49.5466
9485,9580,32.17772
9485,9569,37.75896
9485,9511,71.49753
9485,9652,72.3717
9485,9555,74.829605
9486,9604,37.789627
9486,9522,35.447784
9486,9534,20.818062
9486,9393,37.54106
9486,9446,14.769667
9486,9409,45.16293
9486,9357,47.385174
9486,9392,54.182793
9486,9666,57.597305
9486,9636,59.54651
9487,9633,45.865646
9487,9428,28.813581
9487,9316,58.615555
9487,9370,42.98868
9487,9624,44.96803
9487,9395,44.88192
9487,9515,45.701435
9487,9448,44.0227
9487,9513,17.450165
9487,9282,73.58705
9488,9385,33.945755
9488,9500,28.625608
9488,9389,44.420265
9488,9456,50.199593
9488,9371,49.165245
9488,9578,31.848795
9488,9561,53.153904
9488,9629,63.280518
9488,9284,74.08368
9489,9361,45.614876
9489,9564,47.483093
9489,9372,52.826256
9489,9306,54.468002
9489,9631,65.923676
9489,9256,71.814735
9489,9268,65.38072
9489,9381,66.44657
9489,9638,74.87247
9490,9586,38.7522
9490,9479,11.124289
9490,9609,39.890045
9490,9461,19.635363
9490,9439,56.460968
9490,9441,57.51415
9490,9572,57.590202
9490,9525,59.298824
9490,9468,66.041626
9491,9400,30.742142
9491,9392,38.528526
9491,9593,43.633865
9491,9573,47.59924
9491,9522,35.273655
9491,9641,52.417336
9491,9534,58.120132
9491,9393,55.247227
9491,9486,65.76282
9491,9279,69.52377
9492,9533,14.154148
9492,9519,14.883902
9492,9468,21.672895
9492,9608,41.74544
9492,9417,27.961187
9492,9441,36.130505
9492,9572,42.97097
9492,9610,50.10059
9492,9574,54.945915
9492,9312,63.46247
9493,9653,66.06425
9493,9335,52.89544
9493,9473,52.28761
9493,9518,26.390274
9493,9575,27.658161
9493,9598,45.19668
9493,9605,68.75636
9493,9414,64.397575
9494,9380,41.41035
9494,9503,38.509415
9494,9464,21.01204
9494,9628,42.175278
9494,9560,72.1908
9494,9346,58.07111
9494,9304,62.537838
9494,9709,72.48795
9495,9619,40.55997
9495,9394,39.58076
9495,9547,36.05312
9495,9369,43.2413
9495,9669,60.410145
9495,9676,59.2576
9495,9661,56.688686
9495,9320,60.08946
9495,9655,50.012962
9495,9677,60.648903
9496,9450,59.33509
9496,9352,59.032627
9496,9376,42.909554
9496,9551,34.543148
9496,9640,57.98704
9496,9539,49.07629
9496,9664,62.307327
9496,9684,60.163185
9496,9478,62.014797
9496,9336,67.19038
9497,9481,60.033875
9497,9569,24.800554
9497,9345,57.58864
9497,9580,32.357025
9497,9465,34.12985
9497,9485,23.701025
9497,9511,47.798016
9497,9652,57.11524
9497,9307,67.80055
9497,9562,73.98424
9498,9299,73.19179
9498,9460,12.657721
9498,9401,70.36512
9498,9559,60.249435
9498,9621,60.407673
9498,9339,52.770737
9499,9623,55.62019
9499,9328,66.81125
9499,9442,63.24055
9499,9387,56.838192
9499,9595,29.862404
9499,9642,66.77123
9499,9523,30.069775
9499,9692,74.83975
9500,9488,28.625608
9500,9298,68.305595
9500,9578,43.227467
9500,9385,41.170277
9500,9356,68.66053
9500,9561,28.10928
9500,9389,35.71121
9500,9456,25.46265
9500,9713,73.34531
9500,9371,73.60389
9501,9419,26.9734
9501,9483,22.38446
9501,9342,59.646038
9502,9482,26.617277
9502,9576,31.572021
9502,9548,44.84186
9502,9415,34.255676
9502,9454,57.151062
9502,9613,62.889244
9502,9368,57.25343
9502,9530,63.40904
9502,9323,66.54155
9502,9524,74.07191
9503,9628,53.68609
9503,9464,26.181507
9503,9380,49.54738
9503,9494,38.509415
9503,9321,65.6124
9503,9702,67.86486
9503,9304,72.5331
9504,9432,36.347366
9504,9688,63.057236
9504,9509,38.161686
9504,9412,58.35303
9504,9443,52.942856
9504,9318,62.397003
9504,9480,72.74567
9504,9354,74.94698
9505,9570,22.69655
9505,9445,27.834139
9505,9550,31.719028
9505,9600,35.52785
9505,9403,41.59672
9505,9402,56.561535
9505,9514,67.52108
9505,9521,68.727936
9506,9526,55.00531
9506,9466,16.43145
9506,9602,31.880821
9506,9453,28.174915
9506,9330,58.1361
9506,9351,69.15428
9506,9379,67.81524
9506,9554,62.20466
9507,9566,52.29794
9507,9457,31.40318
9507,9407,49.88168
9507,9597,44.499672
9507,9612,48.36418
9507,9475,28.440132
9507,9657,50.925285
9507,9477,55.8427
9507,9650,56.176857
9507,9703,69.16843
9508,9410,45.903095
9508,9438,50.58761
9508,9375,47.642826
9508,9421,33.349403
9508,9324,63.586285
9508,9606,34.424267
9508,9467,56.014957
9508,9583,47.90998
9508,9538,68.51371
9508,9697,68.8079
9509,9432,25.598707
9509,9504,38.161686
9509,9480,35.97067
9509,9412,33.7213
9509,9591,44.588734
9509,9359,58.200417
9509,9318,67.81145
9509,9354,60.079037
9509,9727,72.74173
9509,9688,73.657265
9510,9549,19.622448
9510,9582,40.073784
9510,9630,39.595688
9510,9418,48.527805
9510,9705,65.828445
9510,9704,67.08843
9511,9580,66.69353
9511,9458,56.759785
9511,9465,21.707056
9511,9481,16.119848
9511,9652,51.298065
9511,9497,47.798016
9511,9307,67.09437
9511,9569,48.63833
9511,9718,68.633965
9511,9485,71.49753
9512,9584,29.638365
9512,9672,52.77652
9512,9459,73.770134
9512,9444,40.30411
9512,9594,35.89626
9512,9447,56.9372
9513,9370,57.782192
9513,9428,30.54717
9513,9316,66.319695
9513,9448,61.24202
9513,9487,17.450165
9513,9515,59.359104
9513,9624,43.73305
9513,9633,37.64919
9513,9395,45.375595
9513,9418,66.88034
9514,9600,54.867912
9514,9550,41.820953
9514,9680,55.68424
9514,9544,17.331564
9514,9327,62.029617
9514,9590,64.446335
9514,9505,67.52108
9515,9513,59.359104
9515,9370,58.58458
9515,9633,60.892906
9515,9624,45.631145
9515,9448,26.170666
9515,9571,36.59138
9515,9477,46.08643
9515,9487,45.701435
9515,9388,53.523315
9515,9681,65.38631
9516,9541,41.25739
9516,9474,37.212345
9516,9528,30.581974
9516,9592,20.8389
9516,9476,47.38847
9516,9644,51.02553
9516,9382,49.38907
9516,9563,50.395954
9516,9433,61.439857
9517,9437,61.26257
9517,9579,37.658073
9517,9529,67.70047
9517,9472,37.71698
9517,9557,59.161514
9517,9622,32.468075
9517,9383,52.76747
9517,9386,55.198277
9517,9313,71.08263
9517,9364,72.87197
9518,9653,45.1174
9518,9473,32.4804
9518,9605,42.721035
9518,9575,38.23087
9518,9598,22.615023
9518,9493,26.390274
9518,9414,50.130943
9518,9335,69.784645
9519,9492,14.883902
9519,9610,35.221966
9519,9608,38.428196
9519,9574,41.14447
9519,9533,13.9026985
9519,9468,35.72429
9519,9417,35.782707
9519,9572,46.75164
9519,9441,50.56647
9519,9696,66.39269
9520,9611,30.890604
9520,9462,21.022285
9520,9601,47.24662
9520,9440,60.344765
9520,9397,43.721973
9520,9355,62.424442
9520,9337,62.53728
9520,9635,65.61687
9520,9693,68.97425
9520,9689,71.33765
9521,9445,59.339516
9521,9404,63.602123
9521,9362,58.91563
9521,9366,63.84094
9521,9505,68.727936
9521,9570,52.881504
9521,9402,46.582794
9521,9588,69.56223
9521,9317,70.92847
9521,9325,72.71217
9522,9491,35.273655
9522,9392,46.061478
9522,9486,35.447784
9522,9593,28.771769
9522,9534,23.02468
9522,9446,46.23128
9522,9393,46.272667
9522,9666,52.584732
9522,9604,53.377754
9522,9400,57.750195
9523,9499,30.069775
9523,9595,28.10231
9523,9387,49.94935
9523,9442,43.050903
9523,9692,57.110275
9523,9623,32.30655
9524,9548,32.063072
9524,9613,32.426064
9524,9671,45.571754
9524,9576,55.461033
9524,9482,49.84264
9524,9429,35.635544
9524,9683,60.413513
9524,9454,32.417873
9524,9536,56.3304
9524,9607,60.944984
9525,9649,61.27716
9525,9654,52.5351
9525,9431,55.04372
9525,9439,32.776466
9525,9479,50.6582
9525,9490,59.298824
9525,9586,35.181324
9525,9350,62.14414
9525,9609,73.9238
9526,9554,10.773938
9526,9453,41.1447
9526,9466,46.984905
9526,9463,29.252905
9526,9602,48.993435
9526,9667,49.071922
9526,9379,53.72614
9526,9506,55.00531
9526,9712,66.27188
9527,9484,15.245841
9527,9558,27.403961
9527,9531,41.377792
9527,9645,65.948456
9527,9553,50.66394
9527,9423,37.823128
9527,9637,35.48136
9527,9567,38.00744
9527,9532,29.403055
9527,9740,70.41804
9528,9592,36.016457
9528,9516,30.581974
9528,9563,20.973125
9528,9476,23.389322
9528,9433,42.738613
9528,9644,34.5136
9528,9382,63.759
9528,9474,66.84973
9528,9541,71.00512
9529,9627,41.80748
9529,9364,55.856316
9529,9408,43.748085
9529,9435,50.399067
9529,9579,39.337643
9529,9686,61.35479
9529,9386,62.67629
9529,9517,67.70047
9529,9326,72.22216
9529,9436,73.53347
9530,9617,33.83292
9530,9422,43.752014
9530,9687,50.881554
9530,9502,63.40904
9530,9358,61.281578
9530,9663,67.319275
9530,9368,65.611015
9530,9543,69.552956
9530,9469,69.750084
9530,9360,72.99357
9531,9645,37.34928
9531,9484,40.83023
9531,9553,10.404429
9531,9527,41.377792
9531,9637,61.63741
9531,9558,67.50722
9531,9532,70.67092
9531,9423,65.46518
9531,9411,66.77205
9532,9740,68.4669
9532,9527,29.403055
9532,9637,36.232845
9532,9558,8.193015
9532,9552,67.85568
9532,9567,12.822793
9532,9484,37.303986
9532,9423,41.49495
9532,9365,57.691906
9532,9531,70.67092
9533,9572,33.015705
9533,9492,14.154148
9533,9610,43.75574
9533,9608,27.899433
9533,9441,42.307217
9533,9468,27.468414
9533,9574,53.324207
9533,9519,13.9026985
9533,9417,41.858196
9533,9696,57.988907
9534,9593,40.946896
9534,9604,31.083107
9534,9666,39.82937
9534,9522,23.02468
9534,9486,20.818062
9534,9446,35.38111
9534,9393,50.480415
9534,9698,53.749332
9534,9636,56.581997
9534,9491,58.120132
9535,9596,17.68106
9535,9427,53.3867
9535,9455,27.722769
9535,9396,72.18672
9536,9639,36.32379
9536,9452,35.001522
9536,9607,20.49462
9536,9668,40.449093
9536,9683,52.199055
9536,9438,63.688786
9536,9646,49.120476
9536,9524,56.3304
9536,9374,56.69863
9536,9429,65.5438
9537,9449,32.590584
9537,9587,27.896482
9537,9405,53.58986
9537,9585,60.225216
9537,9413,62.65929
9537,9589,67.022804
9537,9725,67.34314
9538,9749,67.115204
9538,9723,59.642303
9538,9647,33.373264
9538,9583,28.89584
9538,9421,65.2632
9538,9508,68.51371
9538,9606,53.413006
9538,9467,28.838112
9538,9561,66.69164
9538,9456,69.09217
9539,9670,41.669712
9539,9664,42.54112
9539,9634,53.188824
9539,9735,69.056755
9539,9717,58.917904
9539,9496,49.07629
9539,9552,49.170616
9539,9336,61.520214
9539,9478,26.305653
9539,9684,71.24737
9540,9599,21.34961
9540,9425,40.703266
9540,9424,53.129936
9540,9695,48.802376
9540,9615,23.261995
9540,9574,53.479538
9540,9588,58.862278
9540,9390,57.875813
9540,9729,62.146103
9540,9678,67.62842
9541,9592,41.328876
9541,9516,41.25739
9541,9565,52.300518
9541,9382,66.77177
9541,9528,71.00512
9541,9471,43.421204
9541,9474,25.143137
9542,9636,40.317337
9542,9409,53.94926
9542,9660,39.45684
9542,9604,55.899128
9542,9594,59.51159
9542,9716,60.388676
9542,9486,71.5975
9542,9446,72.22875
9543,9469,26.809418
9543,9547,28.20752
9543,9663,39.53878
9543,9662,42.530327
9543,9669,53.869545
9543,9617,52.63275
9543,9391,53.719788
9543,9619,53.08887
9543,9422,58.913586
9543,9495,61.36621
9544,9514,17.331564
9544,9550,54.614788
9544,9590,47.653988
9544,9680,51.5124
9544,9555,64.88207
9544,9765,71.00062
9544,9600,64.966606
9544,9327,73.63239
9545,9384,60.159714
9545,9399,50.222527
9545,9420,49.011265
9545,9625,33.81728
9545,9679,49.632214
9545,9565,63.719593
9546,9616,34.063747
9546,9443,51.307034
9546,9426,62.656197
9546,9739,62.667
9546,9398,55.47837
9546,9685,53.181797
9546,9367,63.820408
9546,9377,72.77341
9547,9469,42.513203
9547,9669,38.52311
9547,9495,36.05312
9547,9662,35.31505
9547,9619,28.64095
9547,9543,28.20752
9547,9676,47.460728
9547,9655,49.066093
9547,9677,53.35766
9547,9394,55.315636
9548,9671,53.519165
9548,9613,21.502712
9548,9415,53.023552
9548,9524,32.063072
9548,9429,53.74211
9548,9576,23.62382
9548,9454,34.92513
9548,9502,44.84186
9548,9482,26.737507
9549,9418,67.85393
9549,9736,68.31777
9549,9705,52.728024
9549,9704,58.658344
9549,9582,47.6563
9549,9510,19.622448
9549,9630,35.189804
9549,9761,68.495674
9549,9436,70.53357
